grid_cell,ba,lat,lon,pr,distance_to_grid,population,surface_area_ofs,surface_area_ons
1997,Quebec.b,46.5,-77.5,Quebec,38.3244074,5,0,2653.35
1998,Ontario.a,46,-77.5,Ontario,9.810633,4711,0,2677.86
1999,Ontario.a,45.5,-77.5,Ontario,42.7541364,50192,0,2431.95
2,British Columbia.a,59.5,-138.75,British Columbia,565.2254165,0,0,1170.51
20,British Columbia.a,59,-133.75,British Columbia,311.821912,83,0,1781.97
200,British Columbia.a,52,-126.875,British Columbia,149.4170849,1502,0,2133.71
2000,Ontario.a,45,-77.5,Ontario,17.9609992,7984,0,2453.65
2001,Ontario.a,44.5,-77.5,Ontario,13.7967662,6067,0,2475.15
2002,Ontario.a,44,-77.5,Ontario,16.414911,93397,554.77,2219.09
2003,Ontario.a,43.5,-77.5,Ontario,70.5646955,25704,1398.67,559.47
2004,Quebec.b,59.5,-76.875,Quebec,636.985888,0,0,1950.85
2005,Quebec.b,59,-76.875,Quebec,581.5288466,0,0,1979.97
2006,Quebec.b,58.5,-76.875,Quebec,526.1013575,0,0,2008.93
2007,Quebec.b,58,-76.875,Quebec,470.7138603,0,0,1833.97
2008,Quebec.b,57.5,-76.875,Quebec,415.382353,0,103.32,1963.09
2009,Quebec.b,57,-76.875,Quebec,360.132644,0,628.47,1466.43
201,British Columbia.a,51.5,-126.875,British Columbia,104.1190842,0,0,2397.42
2010,Quebec.b,56.5,-76.875,Quebec,305.0091876,541,1061.62,1061.62
2011,Quebec.b,56,-76.875,Quebec,250.0954796,0,1506,645.43
2012,Quebec.b,55.5,-76.875,Quebec,195.5682861,0,0,2070.47
2013,Quebec.b,55,-76.875,Quebec,141.873963,0,0,2207.29
2014,Quebec.b,54.5,-76.875,Quebec,90.5071791,0,0,2234.98
2015,Quebec.b,54,-76.875,Quebec,49.3653605,0,0,1583.74
2016,Quebec.b,53.5,-76.875,Quebec,53.5199909,0,0,1144.91
2017,Quebec.b,53,-76.875,Quebec,40.4149372,0,0,1621.9
2018,Quebec.b,52.5,-76.875,Quebec,24.9304943,0,0,1640.79
2019,Quebec.b,52,-76.875,Quebec,76.1040997,0,0,1896.63
202,British Columbia.a,51,-126.875,British Columbia,49.6538469,695,0,2181.48
2020,Quebec.b,51.5,-76.875,Quebec,61.2374964,832,0,2157.68
2021,Quebec.b,51,-76.875,Quebec,97.3275133,0,0,2181.48
2022,Quebec.b,50.5,-76.875,Quebec,107.2813182,0,0,2205.12
2023,Quebec.b,50,-76.875,Quebec,89.9247191,0,0,2228.59
2024,Quebec.b,49.5,-76.875,Quebec,34.9606514,0,0,2001.68
2025,Quebec.b,49,-76.875,Quebec,5.5225661,0,0,2275.01
2026,Quebec.b,48.5,-76.875,Quebec,28.8131606,0,0,2297.97
2027,Quebec.b,48,-76.875,Quebec,49.8776085,2782,0,2320.75
2028,Quebec.b,47.5,-76.875,Quebec,80.5867156,0,0,2343.35
2029,Quebec.b,47,-76.875,Quebec,111.5238881,0,0,1840.04
203,British Columbia.a,50.5,-126.875,British Columbia,2.2083043,60,1225.07,1225.07
2030,Quebec.b,46.5,-76.875,Quebec,62.0921364,0,0,2388.01
2031,Quebec.a,46,-76.875,Quebec,31.6724607,2250,0,2677.86
2032,Ontario.a,45.5,-76.875,Ontario,12.6580747,20278,0,2431.95
2033,Ontario.a,45,-76.875,Ontario,8.8725884,54031,0,2453.65
2034,Ontario.a,44.5,-76.875,Ontario,18.0317954,48991,0,2475.15
2035,Ontario.a,44,-76.875,Ontario,16.3196249,152358,1109.54,1664.31
2036,Ontario.a,43.5,-76.875,Ontario,65.8258886,0,839.2,0
2037,Quebec.b,59.5,-76.25,Quebec,641.3712206,0,0,1950.85
2038,Quebec.b,59,-76.25,Quebec,585.7923836,0,0,1979.97
2039,Quebec.b,58.5,-76.25,Quebec,530.21744,0,0,1607.15
204,British Columbia.a,50,-126.875,British Columbia,9.0447107,371,0,2228.59
2040,Quebec.b,58,-76.25,Quebec,474.6477576,5,0,1833.97
2041,Quebec.b,57.5,-76.25,Quebec,419.0854292,0,0,1859.77
2042,Quebec.b,57,-76.25,Quebec,363.5338269,0,0,2094.91
2043,Quebec.b,56.5,-76.25,Quebec,307.9987544,0,0,2123.25
2044,Quebec.b,56,-76.25,Quebec,252.4911191,0,0,1506
2045,Quebec.b,55.5,-76.25,Quebec,197.0341108,0,0,2179.44
2046,Quebec.b,55,-76.25,Quebec,141.6871891,0,0,2207.29
2047,Quebec.b,54.5,-76.25,Quebec,86.6615335,0,0,2234.98
2048,Quebec.b,54,-76.25,Quebec,33.5756809,0,0,1809.99
2049,Quebec.b,53.5,-76.25,Quebec,30.439685,0,0,1373.9
205,British Columbia.a,49.5,-126.875,British Columbia,49.606942,1474,750.63,1751.47
2050,Quebec.b,53,-76.25,Quebec,44.9088515,0,0,2085.29
2051,Quebec.b,52.5,-76.25,Quebec,37.6396156,0,0,2109.58
2052,Quebec.b,52,-76.25,Quebec,24.2995275,0,0,1659.55
2053,Quebec.b,51.5,-76.25,Quebec,26.94604,0,0,2157.68
2054,Quebec.b,51,-76.25,Quebec,80.097263,0,0,2423.87
2055,Quebec.b,50.5,-76.25,Quebec,85.8448542,0,0,2450.13
2056,Quebec.b,50,-76.25,Quebec,44.6257081,0,0,2228.59
2057,Quebec.b,49.5,-76.25,Quebec,50.1235204,459,0,2251.89
2058,Quebec.b,49,-76.25,Quebec,42.9353074,0,0,2275.01
2059,Quebec.b,48.5,-76.25,Quebec,85.7706261,0,0,2297.97
206,British Columbia.a,49,-126.875,British Columbia,94.9665657,0,2022.23,505.56
2060,Quebec.b,48,-76.25,Quebec,83.8491363,0,0,2320.75
2061,Quebec.b,47.5,-76.25,Quebec,124.4109622,0,0,2343.35
2062,Quebec.b,47,-76.25,Quebec,70.1701558,0,0,2365.77
2063,Quebec.b,46.5,-76.25,Quebec,23.4893294,2223,0,2122.68
2064,Quebec.a,46,-76.25,Quebec,19.6347507,15834,0,2142.29
2065,Quebec.a,45.5,-76.25,Quebec,3.2257546,342772,0,2431.95
2066,Ontario.a,45,-76.25,Ontario,23.6890373,1038987,0,2453.65
2067,Ontario.a,44.5,-76.25,Ontario,14.8386458,87134,0,2475.15
2068,Ontario.a,44,-76.25,Quebec,34.9673237,15187,0,554.77
2069,Quebec.b,59.5,-75.625,Quebec,641.6308828,0,0,1950.85
207,British Columbia.a,59.5,-126.25,British Columbia,280.2150677,0,0,1950.85
2070,Quebec.b,59,-75.625,Quebec,586.0807895,0,0,1781.97
2071,Quebec.b,58.5,-75.625,Quebec,530.5405896,0,0,2008.93
2072,Quebec.b,58,-75.625,Quebec,475.0137534,0,0,2037.75
2073,Quebec.b,57.5,-75.625,Quebec,419.5055876,0,0,2066.41
2074,Quebec.b,57,-75.625,Quebec,364.024633,0,0,1466.43
2075,Quebec.b,56.5,-75.625,Quebec,308.5855672,0,0,2123.25
2076,Quebec.b,56,-75.625,Quebec,253.2159051,0,0,2151.43
2077,Quebec.b,55.5,-75.625,Quebec,197.9738878,0,0,2179.44
2078,Quebec.b,55,-75.625,Quebec,143.007515,0,0,2207.29
2079,Quebec.b,54.5,-75.625,Quebec,89.1456564,0,0,2234.98
208,British Columbia.a,59,-126.25,British Columbia,225.0373255,0,0,1979.97
2080,Quebec.b,54,-75.625,Quebec,38.6265489,0,0,2262.49
2081,Quebec.b,53.5,-75.625,Quebec,34.9170313,0,0,686.95
2082,Quebec.b,53,-75.625,Quebec,66.6482825,0,0,2316.99
2083,Quebec.b,52.5,-75.625,Quebec,45.8059792,0,0,2343.98
2084,Quebec.b,52,-75.625,Quebec,36.7240536,0,0,1896.63
2085,Quebec.b,51.5,-75.625,Quebec,18.9595581,2638,0,1917.94
2086,Quebec.b,51,-75.625,Quebec,74.5146249,0,0,1939.1
2087,Quebec.b,50.5,-75.625,Quebec,76.4867273,0,0,2205.12
2088,Quebec.b,50,-75.625,Quebec,21.3622211,0,0,2228.59
2089,Quebec.b,49.5,-75.625,Quebec,35.2792288,0,0,2251.89
209,British Columbia.a,58.5,-126.25,British Columbia,170.1329459,0,0,2008.93
2090,Quebec.b,49,-75.625,Quebec,90.6369568,0,0,2022.23
2091,Quebec.b,48.5,-75.625,Quebec,99.6657897,0,0,1787.31
2092,Quebec.b,48,-75.625,Quebec,76.222374,0,0,1805.02
2093,Quebec.b,47.5,-75.625,Quebec,51.9277722,0,0,2343.35
2094,Quebec.b,47,-75.625,Quebec,51.1937858,5,0,2365.77
2095,Quebec.b,46.5,-75.625,Quebec,12.1953,23008,0,2388.01
2096,Quebec.a,46,-75.625,Quebec,10.680185,6604,0,2142.29
2097,Quebec.a,45.5,-75.625,Quebec,2.9742087,25570,0,2431.95
2098,Ontario.a,45,-75.625,Ontario,24.9609925,68767,0,2453.65
2099,Ontario.a,44.5,-75.625,Ontario,14.6387806,22627,0,1100.07
21,British Columbia.a,58.5,-133.75,British Columbia,269.3881014,0,0,1808.04
210,British Columbia.a,58,-126.25,British Columbia,115.8911059,0,0,2037.75
2100,Quebec.b,59.5,-75,Quebec,631.1539012,0,0,1755.76
2101,Quebec.b,59,-75,Quebec,576.3369405,0,0,1781.97
2102,Quebec.b,58.5,-75,Quebec,521.6847053,0,0,2008.93
2103,Quebec.b,58,-75,Quebec,478.5565425,0,0,2037.75
2104,Quebec.b,57.5,-75,Quebec,423.5676909,0,0,2066.41
2105,Quebec.b,57,-75,Quebec,368.7610947,0,0,1466.43
2106,Quebec.b,56.5,-75,Quebec,314.6567371,0,0,2123.25
2107,Quebec.b,56,-75,Quebec,260.5186112,0,0,1290.86
2108,Quebec.b,55.5,-75,Quebec,224.1661499,0,0,2179.44
2109,Quebec.b,55,-75,Quebec,168.5725143,0,0,2207.29
211,British Columbia.a,57.5,-126.25,British Columbia,64.0186324,0,0,2066.41
2110,Quebec.b,54.5,-75,Quebec,112.9826446,0,0,2234.98
2111,Quebec.b,54,-75,Quebec,57.407482,0,0,2262.49
2112,Quebec.b,53.5,-75,Quebec,2.8836741,0,0,1144.91
2113,Quebec.b,53,-75,Quebec,53.8810519,0,0,2085.29
2114,Quebec.b,52.5,-75,Quebec,109.4539882,0,0,2343.98
2115,Quebec.b,52,-75,Quebec,55.3829804,0,0,2370.79
2116,Quebec.b,51.5,-75,Quebec,45.795271,0,0,2397.42
2117,Quebec.b,51,-75,Quebec,38.0126095,0,0,2181.48
2118,Quebec.b,50.5,-75,Quebec,79.6486111,0,0,2205.12
2119,Quebec.b,50,-75,Quebec,25.5022138,0,0,2228.59
212,British Columbia.a,57,-126.25,British Columbia,30.7917179,242,0,2094.91
2120,Quebec.b,49.5,-75,Quebec,33.7487069,2265,0,2001.68
2121,Quebec.b,49,-75,Quebec,88.372723,0,0,2022.23
2122,Quebec.b,48.5,-75,Quebec,71.0431289,1991,0,1276.65
2123,Quebec.b,48,-75,Quebec,31.0697999,11129,0,1547.16
2124,Quebec.b,47.5,-75,Quebec,4.9917527,0,0,2343.35
2125,Quebec.b,47,-75,Quebec,55.3913832,2000,0,2365.77
2126,Quebec.a,46.5,-75,Quebec,9.2663705,899,0,2388.01
2127,Quebec.a,46,-75,Quebec,13.3127159,32668,0,2410.08
2128,Quebec.a,45.5,-75,Quebec,15.2408142,50201,0,2431.95
2129,Ontario.a,45,-75,Ontario,9.3748961,104722,0,2453.65
213,British Columbia.a,56.5,-126.25,British Columbia,63.0871003,0,0,2123.25
2130,Quebec.b,59.5,-74.375,Quebec,602.5419775,0,0,1560.68
2131,Quebec.b,59,-74.375,Quebec,548.0712004,0,0,1979.97
2132,Quebec.b,58.5,-74.375,Quebec,493.8509187,0,0,2008.93
2133,Quebec.b,58,-74.375,Quebec,460.8946929,0,0,1833.97
2134,Quebec.b,57.5,-74.375,Quebec,405.8285577,0,0,2066.41
2135,Quebec.b,57,-74.375,Quebec,350.9297563,0,0,2094.91
2136,Quebec.b,56.5,-74.375,Quebec,296.2913174,0,0,1698.6
2137,Quebec.b,56,-74.375,Quebec,242.0895929,0,0,1290.86
2138,Quebec.b,55.5,-74.375,Quebec,188.7012789,0,0,1961.5
2139,Quebec.b,55,-74.375,Quebec,137.0800852,0,0,2207.29
214,British Columbia.a,56,-126.25,British Columbia,114.8648871,0,0,2151.43
2140,Quebec.b,54.5,-74.375,Quebec,90.3089271,0,0,2234.98
2141,Quebec.b,54,-74.375,Quebec,71.911239,0,0,2262.49
2142,Quebec.b,53.5,-74.375,Quebec,43.6618132,0,0,1831.86
2143,Quebec.b,53,-74.375,Quebec,69.4517154,0,0,1853.59
2144,Quebec.b,52.5,-74.375,Quebec,117.9948592,0,0,2343.98
2145,Quebec.b,52,-74.375,Quebec,110.8515604,0,0,2370.79
2146,Quebec.b,51.5,-74.375,Quebec,55.4026995,0,0,2397.42
2147,Quebec.b,51,-74.375,Quebec,5.7449088,0,0,1939.1
2148,Quebec.b,50.5,-74.375,Quebec,56.3799879,0,0,1470.08
2149,Quebec.b,50,-74.375,Quebec,13.8433588,3741,0,1733.35
215,British Columbia.a,55.5,-126.25,British Columbia,69.2389232,0,0,1961.5
2150,Quebec.b,49.5,-74.375,Quebec,42.0021966,7233,0,1751.47
2151,Quebec.b,49,-74.375,Quebec,89.3853753,0,0,2022.23
2152,Quebec.b,48.5,-74.375,Quebec,66.7124836,0,0,2553.3
2153,Quebec.b,48,-74.375,Quebec,19.0502043,0,0,2320.75
2154,Quebec.b,47.5,-74.375,Quebec,49.5722362,1142,0,2343.35
2155,Quebec.b,47,-74.375,Quebec,60.9026233,5,0,2102.91
2156,Quebec.a,46.5,-74.375,Quebec,26.3053925,3833,0,2388.01
2157,Quebec.a,46,-74.375,Quebec,9.9655575,37426,0,2677.86
2158,Quebec.a,45.5,-74.375,Quebec,5.4002516,554151,0,2702.17
2159,Quebec.a,45,-74.375,Quebec,6.2282518,410420,0,2181.02
216,British Columbia.a,55,-126.25,British Columbia,13.8896583,258,0,1765.84
2160,Quebec.b,59.5,-73.75,Quebec,596.9697683,0,0,1950.85
2161,Quebec.b,59,-73.75,Quebec,541.849695,0,0,1781.97
2162,Quebec.b,58.5,-73.75,Quebec,486.8379141,0,0,2008.93
2163,Quebec.b,58,-73.75,Quebec,431.9758007,0,0,2037.75
2164,Quebec.b,57.5,-73.75,Quebec,377.3286438,0,0,1859.77
2165,Quebec.b,57,-73.75,Quebec,323.0055633,0,0,2094.91
2166,Quebec.b,56.5,-73.75,Quebec,269.2028193,0,0,1698.6
2167,Quebec.b,56,-73.75,Quebec,235.7242892,0,0,2151.43
2168,Quebec.b,55.5,-73.75,Quebec,180.3546514,0,0,2179.44
2169,Quebec.b,55,-73.75,Quebec,125.1870531,0,0,1765.84
217,British Columbia.a,54.5,-126.25,British Columbia,3.623909,420,0,1787.98
2170,Quebec.b,54.5,-73.75,Quebec,70.6960709,0,0,1564.48
2171,Quebec.b,54,-73.75,Quebec,22.4990851,0,0,1809.99
2172,Quebec.b,53.5,-73.75,Quebec,45.3374763,0,0,1602.88
2173,Quebec.b,53,-73.75,Quebec,98.7224699,0,0,2316.99
2174,Quebec.b,52.5,-73.75,Quebec,153.6844291,0,0,2343.98
2175,Quebec.b,52,-73.75,Quebec,121.033475,0,0,2370.79
2176,Quebec.b,51.5,-73.75,Quebec,73.8693717,0,0,2397.42
2177,Quebec.b,51,-73.75,Quebec,49.4600622,0,0,1454.32
2178,Quebec.b,50.5,-73.75,Quebec,23.0803127,0,0,1470.08
2179,Quebec.b,50,-73.75,Quebec,32.6013687,0,0,2228.59
218,British Columbia.a,54,-126.25,British Columbia,57.9441841,4102,0,2036.24
2180,Quebec.b,49.5,-73.75,Quebec,64.1606348,0,0,2251.89
2181,Quebec.b,49,-73.75,Quebec,32.2622382,140,0,2275.01
2182,Quebec.b,48.5,-73.75,Quebec,67.7043979,0,0,2297.97
2183,Quebec.b,48,-73.75,Quebec,12.299198,0,0,2320.75
2184,Quebec.b,47.5,-73.75,Quebec,43.5982868,0,0,2343.35
2185,Quebec.b,47,-73.75,Quebec,45.398844,70,0,2365.77
2186,Quebec.a,46.5,-73.75,Quebec,12.485123,2999,0,2388.01
2187,Quebec.a,46,-73.75,Quebec,3.4662218,121607,0,2410.08
2188,Quebec.a,45.5,-73.75,Quebec,0.6558084,3074496,0,2431.95
2189,Quebec.a,45,-73.75,Quebec,12.995475,577452,0,2453.65
219,British Columbia.a,53.5,-126.25,British Columbia,88.3824004,10,0,1831.86
2190,Quebec.b,59.5,-73.125,Quebec,557.4022521,0,0,1950.85
2191,Quebec.b,59,-73.125,Quebec,503.2293346,0,0,1979.97
2192,Quebec.b,58.5,-73.125,Quebec,449.4037062,0,0,2008.93
2193,Quebec.b,58,-73.125,Quebec,427.3496603,0,0,2037.75
2194,Quebec.b,57.5,-73.125,Quebec,371.9501468,0,0,2066.41
2195,Quebec.b,57,-73.125,Quebec,316.6199454,0,0,2094.91
2196,Quebec.b,56.5,-73.125,Quebec,261.4030727,0,0,2123.25
2197,Quebec.b,56,-73.125,Quebec,206.3905074,0,0,2151.43
2198,Quebec.b,55.5,-73.125,Quebec,151.8045296,0,0,2179.44
2199,Quebec.b,55,-73.125,Quebec,98.3579556,0,0,1545.11
22,British Columbia.a,58,-133.75,British Columbia,232.5669276,0,0,815.1
220,British Columbia.a,53,-126.25,British Columbia,96.8343182,1512,0,2085.29
2200,Quebec.b,54.5,-73.125,Quebec,49.8603873,0,0,2011.48
2201,Quebec.b,54,-73.125,Quebec,25.6195088,0,0,2036.24
2202,Quebec.b,53.5,-73.125,Quebec,47.0632868,0,0,1831.86
2203,Quebec.b,53,-73.125,Quebec,99.5362845,0,0,2316.99
2204,Quebec.b,52.5,-73.125,Quebec,154.2145299,0,0,2343.98
2205,Quebec.b,52,-73.125,Quebec,144.0568492,0,0,2370.79
2206,Quebec.b,51.5,-73.125,Quebec,141.669755,0,0,2397.42
2207,Quebec.b,51,-73.125,Quebec,90.8761991,0,0,1696.71
2208,Quebec.b,50.5,-73.125,Quebec,51.2708152,0,0,2450.13
2209,Quebec.b,50,-73.125,Quebec,56.3999848,0,0,2476.21
221,British Columbia.a,52.5,-126.25,British Columbia,144.5190028,0,0,2343.98
2210,Quebec.b,49.5,-73.125,Quebec,57.1152763,27,0,2251.89
2211,Quebec.b,49,-73.125,Quebec,13.3316566,1018,0,2275.01
2212,Quebec.b,48.5,-73.125,Quebec,35.4082329,5408,0,2297.97
2213,Quebec.b,48,-73.125,Quebec,25.3230555,0,0,2320.75
2214,Quebec.b,47.5,-73.125,Quebec,22.5206155,556,0,2343.35
2215,Quebec.b,47,-73.125,Quebec,55.0920532,0,0,2365.77
2216,Quebec.a,46.5,-73.125,Quebec,15.5348697,65833,0,2388.01
2217,Quebec.a,46,-73.125,Quebec,3.695023,234013,0,2142.29
2218,Quebec.a,45.5,-73.125,Quebec,6.6998868,124489,0,2702.17
2219,Quebec.a,45,-73.125,Quebec,14.5641528,177227,0,2726.28
222,British Columbia.a,52,-126.25,British Columbia,170.2254567,661,0,2370.79
2220,Quebec.b,59.5,-72.5,Quebec,551.1035349,0,0,1755.76
2221,Quebec.b,59,-72.5,Quebec,496.1412092,0,0,1781.97
2222,Quebec.b,58.5,-72.5,Quebec,441.3376636,0,0,1607.15
2223,Quebec.b,58,-72.5,Quebec,386.7604009,0,0,2037.75
2224,Quebec.b,57.5,-72.5,Quebec,332.5208609,0,0,2066.41
2225,Quebec.b,57,-72.5,Quebec,278.8162101,0,0,2094.91
2226,Quebec.b,56.5,-72.5,Quebec,226.0280427,0,0,2123.25
2227,Quebec.b,56,-72.5,Quebec,203.8801162,0,0,2151.43
2228,Quebec.b,55.5,-72.5,Quebec,148.3289368,0,0,2179.44
2229,Quebec.b,55,-72.5,Quebec,92.8331757,0,0,1765.84
223,British Columbia.a,51.5,-126.25,British Columbia,117.4287952,0,0,2397.42
2230,Quebec.b,54.5,-72.5,Quebec,37.6387673,0,0,2234.98
2231,Quebec.b,54,-72.5,Quebec,17.6068016,0,0,1131.24
2232,Quebec.b,53.5,-72.5,Quebec,72.8840949,0,0,2289.83
2233,Quebec.b,53,-72.5,Quebec,128.4380716,0,0,2316.99
2234,Quebec.b,52.5,-72.5,Quebec,184.0183151,0,0,2343.98
2235,Quebec.b,52,-72.5,Quebec,217.9699571,0,0,2370.79
2236,Quebec.b,51.5,-72.5,Quebec,161.1320272,0,0,2397.42
2237,Quebec.b,51,-72.5,Quebec,119.2301752,0,0,2423.87
2238,Quebec.b,50.5,-72.5,Quebec,93.0047366,0,0,2450.13
2239,Quebec.b,50,-72.5,Quebec,126.073128,0,0,2476.21
224,British Columbia.a,51,-126.25,British Columbia,69.1693166,0,0,2423.87
2240,Quebec.b,49.5,-72.5,Quebec,72.8620958,0,0,2251.89
2241,Quebec.b,49,-72.5,Quebec,17.279656,535,0,2275.01
2242,Quebec.b,48.5,-72.5,Quebec,16.1363011,34027,0,1531.98
2243,Quebec.b,48,-72.5,Quebec,39.5429793,15742,0,2062.88
2244,Quebec.b,47.5,-72.5,Quebec,22.8478304,220,0,2343.35
2245,Quebec.b,47,-72.5,Quebec,28.1813207,635,0,2365.77
2246,Quebec.a,46.5,-72.5,Quebec,8.6026768,26521,0,2122.68
2247,Quebec.a,46,-72.5,Quebec,8.7612548,96296,0,2410.08
2248,Quebec.a,45.5,-72.5,Quebec,17.8023578,137844,0,2702.17
2249,Quebec.a,45,-72.5,Quebec,30.6866304,242969,0,2453.65
225,British Columbia.a,50.5,-126.25,British Columbia,39.7535571,111,0,1960.11
2250,Quebec.b,59.5,-71.875,Quebec,547.3360572,0,0,1755.76
2251,Quebec.b,59,-71.875,Quebec,491.8918533,0,0,1781.97
2252,Quebec.b,58.5,-71.875,Quebec,436.486554,0,0,2008.93
2253,Quebec.b,58,-71.875,Quebec,381.1371261,0,0,1833.97
2254,Quebec.b,57.5,-71.875,Quebec,325.8720403,0,0,2066.41
2255,Quebec.b,57,-71.875,Quebec,270.7429501,0,0,2094.91
2256,Quebec.b,56.5,-71.875,Quebec,215.8540808,0,0,2123.25
2257,Quebec.b,56,-71.875,Quebec,161.4506242,0,0,2151.43
2258,Quebec.b,55.5,-71.875,Quebec,108.2668217,0,0,2179.44
2259,Quebec.b,55,-71.875,Quebec,59.6589144,0,0,2207.29
226,British Columbia.a,50,-126.25,British Columbia,25.20997,334,0,2228.59
2260,Quebec.b,54.5,-71.875,Quebec,39.7334646,0,0,2011.48
2261,Quebec.b,54,-71.875,Quebec,47.8015546,0,0,2262.49
2262,Quebec.b,53.5,-71.875,Quebec,85.5030297,0,0,2289.83
2263,Quebec.b,53,-71.875,Quebec,136.083073,0,0,2316.99
2264,Quebec.b,52.5,-71.875,Quebec,189.4953631,0,0,2343.98
2265,Quebec.b,52,-71.875,Quebec,243.8861162,0,0,2133.71
2266,Quebec.b,51.5,-71.875,Quebec,191.2029026,0,0,2397.42
2267,Quebec.b,51,-71.875,Quebec,138.4212172,0,0,2423.87
2268,Quebec.b,50.5,-71.875,Quebec,89.1310292,0,0,2205.12
2269,Quebec.b,50,-71.875,Quebec,53.9469271,210,0,1980.97
227,British Columbia.a,49.5,-126.25,British Columbia,22.332973,1451,0,2502.1
2270,Quebec.b,49.5,-71.875,Quebec,50.249719,0,0,2251.89
2271,Quebec.b,49,-71.875,Quebec,27.7429098,0,0,2275.01
2272,Quebec.b,48.5,-71.875,Quebec,10.1076534,45378,0,2042.64
2273,Quebec.b,48,-71.875,Quebec,46.6529037,12353,0,2062.88
2274,Quebec.b,47.5,-71.875,Quebec,79.4848011,0,0,2343.35
2275,Quebec.b,47,-71.875,Quebec,25.7898834,12905,0,2365.77
2276,Quebec.a,46.5,-71.875,Quebec,12.9993748,830554,0,2122.68
2277,Quebec.a,46,-71.875,Quebec,5.6159308,51709,0,2677.86
2278,Quebec.a,45.5,-71.875,Quebec,4.2486119,23872,0,2702.17
2279,Quebec.a,45,-71.875,Quebec,13.7245074,30431,0,2181.02
228,British Columbia.a,49,-126.25,British Columbia,48.6285681,4420,1011.12,1516.68
2280,Quebec.b,59.5,-71.25,Quebec,546.1525227,0,0,1755.76
2281,Quebec.b,59,-71.25,Quebec,490.5554006,0,0,1979.97
2282,Quebec.b,58.5,-71.25,Quebec,434.9583656,0,0,2008.93
2283,Quebec.b,58,-71.25,Quebec,379.361456,0,0,2037.75
2284,Quebec.b,57.5,-71.25,Quebec,323.7647362,0,0,2066.41
2285,Quebec.b,57,-71.25,Quebec,268.1683245,0,0,2094.91
2286,Quebec.b,56.5,-71.25,Quebec,212.5724624,0,0,2123.25
2287,Quebec.b,56,-71.25,Quebec,156.977734,0,0,2151.43
2288,Quebec.b,55.5,-71.25,Quebec,101.3860043,0,0,2179.44
2289,Quebec.b,55,-71.25,Quebec,45.8081921,0,0,2207.29
229,British Columbia.a,48.5,-126.25,British Columbia,73.743448,0,2553.3,0
2290,Quebec.b,54.5,-71.25,Quebec,9.9907324,0,0,1564.48
2291,Quebec.b,54,-71.25,Quebec,65.4476485,0,0,2262.49
2292,Quebec.b,53.5,-71.25,Quebec,121.0335918,0,0,2289.83
2293,Quebec.b,53,-71.25,Quebec,176.6267864,0,0,1853.59
2294,Quebec.b,52.5,-71.25,Quebec,222.1419431,0,0,2343.98
2295,Quebec.b,52,-71.25,Quebec,240.1837455,0,0,2370.79
2296,Quebec.b,51.5,-71.25,Quebec,184.6105482,0,0,2397.42
2297,Quebec.b,51,-71.25,Quebec,129.0582478,0,0,2423.87
2298,Quebec.b,50.5,-71.25,Quebec,73.574194,10,0,1715.09
2299,Quebec.b,50,-71.25,Quebec,18.7735615,0,0,2228.59
23,British Columbia.a,54,-133.75,British Columbia,223.3652028,0,2262.49,0
230,British Columbia.a,59.5,-125.625,British Columbia,286.4064908,0,0,1950.85
2300,Quebec.b,49.5,-71.25,Quebec,5.2458656,0,0,2251.89
2301,Quebec.b,49,-71.25,Quebec,50.5753183,0,0,2527.79
2302,Quebec.b,48.5,-71.25,Quebec,3.2247303,9372,0,2553.3
2303,Quebec.b,48,-71.25,Quebec,11.9670387,148583,0,2062.88
2304,Quebec.b,47.5,-71.25,Quebec,35.4020281,0,0,2603.72
2305,Quebec.b,47,-71.25,Quebec,13.2332689,34542,0,2102.91
2306,Quebec.a,46.5,-71.25,Quebec,3.0129584,71275,0,1857.34
2307,Quebec.a,46,-71.25,Quebec,8.7335423,91813,0,2677.86
2308,Quebec.a,45.5,-71.25,Quebec,26.2712298,25671,0,2431.95
2309,Quebec.a,45,-71.25,Quebec,38.2737075,5028,0,1090.51
231,British Columbia.a,59,-125.625,British Columbia,232.8119925,0,0,1979.97
2310,Quebec.b,59.5,-70.625,Quebec,547.5697858,0,0,1950.85
2311,Quebec.b,59,-70.625,Quebec,492.1556931,0,0,1979.97
2312,Quebec.b,58.5,-70.625,Quebec,436.7881041,0,0,1808.04
2313,Quebec.b,58,-70.625,Quebec,381.4872675,0,0,1833.97
2314,Quebec.b,57.5,-70.625,Quebec,326.2871259,0,0,2066.41
2315,Quebec.b,57,-70.625,Quebec,271.2491615,0,0,2094.91
2316,Quebec.b,56.5,-70.625,Quebec,216.4970961,0,0,2123.25
2317,Quebec.b,56,-70.625,Quebec,172.6078641,0,0,1936.29
2318,Quebec.b,55.5,-70.625,Quebec,117.0828809,0,0,1961.5
2319,Quebec.b,55,-70.625,Quebec,61.6885763,0,0,1545.11
232,British Columbia.a,58.5,-125.625,British Columbia,180.4330519,0,0,2008.93
2320,Quebec.b,54.5,-70.625,Quebec,9.2039703,0,0,1117.49
2321,Quebec.b,54,-70.625,Quebec,50.458883,0,0,2262.49
2322,Quebec.b,53.5,-70.625,Quebec,105.7810846,0,0,2289.83
2323,Quebec.b,53,-70.625,Quebec,161.2926844,0,0,2316.99
2324,Quebec.b,52.5,-70.625,Quebec,216.8482774,0,0,2343.98
